Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
N Vanua ,Papau New Guinea,2015,2024,58,47,10,696,71,FALSE,18.81081081081081,510,136.47058823529412,0,3,9,32,47
Zeeshan Ali ,Hong Kong,2022,2024,44,35,11,695,70,FALSE,28.958333333333332,498,139.5582329317269,0,4,2,63,27
S Adedeji ,NGA,2019,2024,43,40,6,692,68,FALSE,20.352941176470587,801,86.3920099875156,0,3,3,56,16
AGS Gous ,United States of America,2024,2024,23,22,1,692,81,FALSE,32.95238095238095,475,145.68421052631578,0,6,1,59,38
KD Karthik ,ICC/India,2006,2022,60,48,22,686,55,FALSE,26.384615384615383,481,142.6195426195426,0,1,3,71,28
Towhid Hridoy ,BAN,2023,2024,32,29,5,684,63,TRUE,28.5,530,129.0566037735849,0,3,1,48,29
O Harvey ,GHA,2021,2024,42,38,5,683,107,TRUE,20.696969696969695,695,98.27338129496403,1,1,3,53,17
RW Chakabva ,Zimbabwe,2008,2022,49,49,2,682,48,FALSE,14.51063829787234,557,122.44165170556553,0,0,11,59,27
Shadab Khan ,Pakistan,2017,2024,104,52,14,679,52,FALSE,17.86842105263158,486,139.7119341563786,0,1,6,44,34
J Rasu ,VAN,2019,2024,39,38,4,675,74,FALSE,19.852941176470587,612,110.29411764705883,0,2,4,48,24
TS Bharaj ,DEN,2019,2024,32,31,2,674,63,TRUE,23.24137931034483,568,118.66197183098592,0,5,1,56,16
T Bavuma ,South Africa,2019,2023,36,35,4,670,72,FALSE,21.612903225806452,567,118.16578483245151,0,1,6,62,16
T Stubbs ,South Africa,2022,2024,35,29,6,670,76,FALSE,29.130434782608695,497,134.80885311871228,0,2,3,57,28
KC D'Souza ,BUL,2020,2022,36,33,9,669,92,TRUE,27.875,432,154.86111111111111,0,2,3,43,44
CJ Chibhabha ,Zimbabwe,2006,2020,36,35,0,667,67,FALSE,19.057142857142857,609,109.52380952380953,0,5,4,78,13
JH Kallis ,South Africa,2005,2012,25,23,4,666,73,FALSE,35.05263157894737,558,119.35483870967742,0,5,0,56,20
TLW Cooper ,NED,2012,2022,33,32,4,659,81,TRUE,23.535714285714285,509,129.46954813359528,0,3,3,62,22
SKS Gill ,LUX,2022,2024,29,29,2,657,64,FALSE,24.333333333333332,650,101.07692307692308,0,2,4,57,12
KJ Stagno ,GIBR,2022,2024,25,24,1,656,101,FALSE,28.52173913043478,370,177.29729729729732,1,3,2,41,56
A Ashokan ,CZK-R,2019,2023,31,30,6,655,55,TRUE,27.291666666666668,580,112.93103448275863,0,3,0,31,26
Ravinderpal Singh ,Canada,2019,2024,35,30,6,655,101,FALSE,27.291666666666668,451,145.2328159645233,1,1,3,46,36
DJM Short ,Australia,2018,2020,23,23,2,642,76,FALSE,30.571428571428573,540,118.88888888888889,0,4,1,71,15
D Doyle-Calle ,ESP,2022,2024,30,28,4,640,72,FALSE,26.666666666666668,486,131.6872427983539,0,3,0,49,30
PW Borren ,NED,2008,2017,43,38,5,638,57,FALSE,19.333333333333332,524,121.7557251908397,0,1,2,60,18
Karim Janat ,Afghanistan,2016,2024,66,47,8,637,56,TRUE,16.333333333333332,547,116.45338208409505,0,3,4,44,28
D Ramdin ,West Indies,2006,2019,71,50,16,636,55,TRUE,18.705882352941178,551,115.42649727767696,0,1,3,51,19
V Balakrishnan ,BOT,2019,2024,30,28,4,635,101,FALSE,26.458333333333332,587,108.1771720613288,2,2,0,56,20
RD Gaikwad ,India,2021,2024,23,20,4,633,123,TRUE,39.5625,441,143.5374149659864,1,4,1,65,24
ST Jayasuriya ,Sri Lanka,2006,2011,31,30,3,629,88,FALSE,23.296296296296298,487,129.1581108829569,0,4,4,76,23
T Marumani ,Zimbabwe,2021,2024,36,36,2,629,86,FALSE,18.5,490,128.3673469387755,0,3,4,63,27
SSM Stanislaus ,MLT,2020,2024,40,35,4,627,62,FALSE,20.225806451612904,607,103.29489291598024,0,1,1,43,23
Khawar Ali ,OMA,2015,2022,41,35,3,626,72,TRUE,19.5625,635,98.58267716535433,0,2,2,67,15
D Wiese ,Namibia/SA,2013,2024,54,40,14,624,66,TRUE,24,488,127.86885245901641,0,3,3,35,30
Aaron Jones ,United States of America,2019,2024,39,36,9,621,94,TRUE,23,561,110.6951871657754,0,2,1,35,31
MR Swart ,NED,2012,2016,26,25,2,621,89,FALSE,27,537,115.64245810055867,0,4,1,53,16
H Singh ,GER,2019,2024,36,32,6,619,70,FALSE,23.807692307692307,487,127.1047227926078,0,3,1,60,14
NT Tilak Varma ,India,2023,2024,20,19,7,616,120,TRUE,51.333333333333336,382,161.2565445026178,2,2,2,50,36
Yasim Murtaza ,Hong Kong,2022,2024,47,40,4,614,58,FALSE,17.055555555555557,515,119.2233009708738,0,2,1,49,25
MN Waller ,Zimbabwe,2011,2018,32,31,8,613,68,FALSE,26.652173913043477,443,138.37471783295712,0,1,2,42,28
J Bulele ,MOZ,2019,2022,27,27,2,612,62,TRUE,24.48,654,93.57798165137615,0,4,2,79,2
Ayaan Khan ,OMA,2021,2024,42,37,5,607,53,TRUE,18.96875,562,108.00711743772243,0,1,1,38,18
NG Collins ,FIN,2019,2023,24,24,1,604,79,FALSE,26.26086956521739,612,98.69281045751634,0,4,0,52,8
Noor Ali Zadran ,Afghanistan,2010,2023,23,23,1,597,63,FALSE,27.136363636363637,586,101.87713310580205,0,4,1,55,9
Salman Butt ,Pakistan,2007,2010,24,23,2,595,74,FALSE,28.333333333333332,551,107.98548094373865,0,3,1,66,10
PM Seelaar ,NED,2008,2021,77,46,12,591,96,TRUE,17.38235294117647,532,111.09022556390977,0,1,1,43,12
AR Ramjani ,UGA,2022,2024,45,32,5,590,78,FALSE,21.85185185185185,465,126.88172043010752,0,2,3,42,24
Janak Prakash ,SGP,2019,2024,43,41,12,588,56,FALSE,20.275862068965516,467,125.91006423982869,0,1,2,37,24
DJG Sammy ,West Indies/World XI,2007,2017,68,52,18,587,42,TRUE,17.264705882352942,398,147.48743718592965,0,0,3,45,31
BA Stokes ,England,2011,2022,43,36,9,585,52,TRUE,21.666666666666668,457,128.00875273522976,0,1,1,42,22
PD Collingwood ,England/World XI,2005,2017,36,33,2,583,79,FALSE,18.806451612903224,459,127.01525054466232,0,3,3,37,24
DR Smith ,West Indies,2006,2015,33,32,0,582,72,FALSE,18.1875,474,122.78481012658229,0,3,1,62,31
P Mishra ,BUL,2019,2024,50,46,4,578,55,FALSE,13.761904761904763,481,120.16632016632016,0,3,4,37,44
Saim Hussain ,BUL,2022,2023,18,17,2,578,108,TRUE,38.53333333333333,394,146.7005076142132,1,4,1,51,26
Shubman Gill ,India,2023,2024,21,21,2,578,126,TRUE,30.42105263157895,415,139.27710843373492,1,3,1,60,22
SB Styris ,New Zealand,2005,2010,31,29,2,578,66,FALSE,21.40740740740741,483,119.6687370600414,0,1,0,40,25
Ahmer Bin ,BHR,2022,2024,36,31,8,577,62,FALSE,25.08695652173913,478,120.7112970711297,0,3,0,47,12
Asif Ali ,Pakistan,2018,2023,58,51,13,577,41,TRUE,15.18421052631579,431,133.87470997679813,0,0,4,27,37
V Ganesan ,GER,2019,2024,47,40,9,577,61,TRUE,18.612903225806452,546,105.67765567765568,0,2,1,60,1
AP Yadav ,THA,2023,2024,25,25,5,576,79,TRUE,28.8,502,114.74103585657372,0,3,2,63,11
VB Chikkannaiah ,GER,2019,2023,27,27,2,575,81,TRUE,23,571,100.70052539404553,0,4,1,47,14
SA Ahmad ,DEN,2019,2024,33,29,4,574,66,FALSE,22.96,543,105.70902394106814,0,3,1,53,11
B Ward ,JER,2019,2024,40,32,9,573,58,TRUE,24.91304347826087,437,131.1212814645309,0,1,1,33,31
JA Morkel ,South Africa,2005,2015,50,38,11,572,43,FALSE,21.185185185185187,402,142.28855721393035,0,0,1,29,39
Dylan Steyn ,CZK-R,2022,2024,21,21,0,568,106,FALSE,27.047619047619047,429,132.4009324009324,1,2,0,68,8
NR Kirton ,Canada,2019,2024,25,25,5,564,69,TRUE,28.2,471,119.7452229299363,0,2,0,36,20
Mohammad Ihsan ,ESP,2022,2024,21,21,5,562,102,TRUE,35.125,356,157.86516853932585,1,1,0,60,30
TW Nightingale ,GUE,2020,2024,30,28,2,562,73,FALSE,21.615384615384617,443,126.86230248306998,0,2,1,44,22
AM Tribe ,JER,2021,2024,25,23,2,560,73,TRUE,26.666666666666668,448,125,0,4,1,53,18
Aritra Dutta ,SGP,2019,2024,25,25,0,559,122,FALSE,22.36,408,137.00980392156862,1,2,1,54,30
SKA Awiah ,GHA,2021,2024,40,34,4,559,96,TRUE,18.633333333333333,601,93.0116472545757,0,2,4,52,11
MO Kitunda ,TAN,2021,2024,55,45,3,559,46,FALSE,13.30952380952381,596,93.79194630872483,0,0,5,45,17
MD Patel ,United States of America,2019,2024,34,30,2,555,68,FALSE,19.821428571428573,446,124.43946188340806,0,3,1,67,16
IK Gamantika ,INA,2022,2024,44,38,7,554,78,TRUE,17.870967741935484,581,95.35283993115318,0,1,1,37,17
Imad Wasim ,Pakistan,2015,2024,75,50,15,554,64,TRUE,15.82857142857143,426,130.0469483568075,0,1,6,55,12
M Levitt ,NED,2024,2024,18,17,1,552,135,FALSE,34.5,384,143.75,1,4,1,51,30
MJ Lumb ,England,2010,2014,27,27,1,552,63,FALSE,21.23076923076923,413,133.65617433414045,0,3,1,64,21
SO Ngoche ,Kenya,2010,2024,98,60,19,552,41,TRUE,13.463414634146341,499,110.62124248496994,0,0,8,44,18
FA Cossa ,MOZ,2019,2024,37,31,10,550,68,FALSE,26.19047619047619,460,119.56521739130434,0,3,4,52,28
GA Priandana ,INA,2022,2024,35,34,3,550,65,TRUE,17.741935483870968,538,102.23048327137548,0,3,4,56,19
Hamza Dar ,ESP,2019,2024,28,26,7,547,70,TRUE,28.789473684210527,408,134.0686274509804,0,3,2,40,25
S Singh ,Kenya,2021,2024,42,34,7,545,54,TRUE,20.185185185185187,508,107.28346456692914,0,1,2,64,3
Mohamed Rishwan ,MDV,2019,2024,36,34,1,544,67,FALSE,16.484848484848484,592,91.8918918918919,0,3,3,45,22
HS Gericke ,MLT,2020,2022,21,20,0,541,91,FALSE,27.05,330,163.93939393939394,0,4,0,46,22
Karim Sadiq ,Afghanistan,2010,2018,36,36,0,538,72,FALSE,14.944444444444445,493,109.12778904665315,0,1,4,61,10
NM Odhiambo ,Kenya,2010,2024,64,41,7,538,67,FALSE,15.823529411764707,514,104.66926070038912,0,2,6,43,13
Saqlain Arshad ,QAT,2019,2024,23,22,1,538,76,FALSE,25.61904761904762,410,131.21951219512195,0,3,2,69,15
Mohammed Rizlan ,QAT,2019,2024,36,30,8,536,72,TRUE,24.363636363636363,468,114.52991452991452,0,3,2,31,31
ND Laegsgaard ,DEN,2019,2024,29,28,5,533,91,FALSE,23.17391304347826,360,148.05555555555557,0,3,5,47,30
RN ten Doeschate ,NED,2008,2021,24,23,10,533,59,FALSE,41,401,132.91770573566083,0,3,2,27,19
Iqbal Hossain ,Aut,2021,2023,25,21,0,532,71,FALSE,25.333333333333332,328,162.19512195121953,0,3,3,49,38
Talha Khan ,GER,2019,2023,28,28,5,532,69,TRUE,23.130434782608695,514,103.50194552529184,0,3,4,43,12
Bilal Tahir ,KUW,2019,2024,46,37,10,531,40,TRUE,19.666666666666668,393,135.1145038167939,0,0,4,32,35
G Kansonkho ,MWest Indies,2019,2024,44,35,4,530,52,FALSE,17.096774193548388,624,84.93589743589743,0,1,2,58,2
Muhammad Amir ,MAS,2019,2024,50,39,2,529,80,FALSE,14.297297297297296,504,104.96031746031747,0,2,4,47,14
Imran Ali Butt ,BHR,2019,2024,26,24,1,528,62,FALSE,22.956521739130434,532,99.24812030075188,0,4,4,43,17
C Kieswetter ,England,2010,2012,25,25,1,526,63,FALSE,21.916666666666668,470,111.91489361702128,0,3,2,47,23
Raza Iqbal ,NOR,2019,2024,31,31,3,524,64,TRUE,18.714285714285715,445,117.75280898876403,0,4,4,65,10
Adnan Idrees ,KUW,2019,2024,38,34,2,523,80,FALSE,16.34375,382,136.91099476439788,0,3,6,61,23
SR Bhudia ,Kenya,2019,2024,44,33,5,523,50,TRUE,18.678571428571427,443,118.058690744921,0,1,2,49,13
Zeeshan Kukikhel ,HUN,2021,2023,15,15,0,522,137,FALSE,34.8,316,165.18987341772151,1,3,0,61,27
J Barker ,LUX,2019,2024,36,31,9,519,48,FALSE,23.59090909090909,530,97.9245283018868,0,0,2,41,3
F Behardien ,South Africa,2012,2018,38,30,14,518,64,TRUE,32.375,404,128.21782178217822,0,1,1,37,16
M van Lingen ,Namibia,2021,2024,30,27,0,518,67,FALSE,19.185185185185187,447,115.88366890380313,0,2,2,61,14
M Coetzee ,Hong Kong,2023,2024,28,26,0,517,102,FALSE,19.884615384615383,387,133.59173126614988,1,3,2,71,12
TWM Latham ,New Zealand,2012,2023,26,23,3,516,65,TRUE,25.8,474,108.86075949367088,0,3,1,42,8
T Manders ,BER,2021,2023,17,17,2,516,84,FALSE,34.4,413,124.93946731234867,0,4,0,48,21
CN Ackermann ,NED,2019,2024,25,25,4,515,62,FALSE,24.523809523809526,449,114.69933184855235,0,1,2,38,11
RA Jadeja ,India,2009,2024,74,41,17,515,46,TRUE,21.458333333333332,405,127.16049382716051,0,0,3,39,14
CV Anto ,KUW,2023,2024,27,27,5,514,75,FALSE,23.363636363636363,349,147.27793696275072,0,2,0,31,37
MJ Richardson ,GER,2019,2023,25,24,7,511,61,TRUE,30.058823529411764,492,103.86178861788618,0,2,0,47,5
V Sibanda ,Zimbabwe,2007,2016,26,26,1,511,59,FALSE,20.44,503,101.59045725646124,0,1,3,52,11
LM Jongwe ,Zimbabwe,2015,2024,65,48,15,509,35,FALSE,15.424242424242424,419,121.47971360381862,0,0,4,45,15
RK Singh ,India,2023,2024,30,22,11,507,69,TRUE,46.09090909090909,307,165.14657980456028,0,3,1,40,30
C de Grandhomme ,New Zealand,2012,2021,41,39,7,505,59,FALSE,15.78125,365,138.35616438356163,0,3,6,27,30
Haider Ali ,Pakistan,2020,2023,35,32,3,505,68,FALSE,17.413793103448278,405,124.69135802469135,0,3,3,43,22
Nawroz Mangal ,Afghanistan,2010,2017,32,32,4,505,65,TRUE,18.035714285714285,453,111.47902869757174,0,2,4,42,19
PV Vuniwaqa ,Fiji,2022,2024,16,16,1,505,72,TRUE,33.666666666666664,327,154.43425076452598,0,2,1,42,37
Imran Nazir ,Pakistan,2007,2012,25,24,1,500,72,FALSE,21.73913043478261,370,135.13513513513513,0,3,2,59,22
M Akayezu ,RWN,2021,2024,80,65,7,499,51,FALSE,8.60344827586207,473,105.4968287526427,0,1,10,34,25
IDM Latin ,GIBR,2022,2024,25,25,4,498,89,FALSE,23.714285714285715,402,123.88059701492537,0,2,2,34,24
AR Patel ,India,2015,2024,66,40,15,498,65,FALSE,19.92,350,142.28571428571428,0,1,2,37,23
B McMullen ,Scotland,2023,2024,16,15,2,497,96,FALSE,38.23076923076923,334,148.80239520958082,0,6,0,39,26
S Periyalwar ,ROM,2019,2024,34,29,10,497,105,TRUE,26.157894736842106,458,108.51528384279476,1,2,3,49,10
JK Vifah ,GHA,2019,2024,31,31,3,496,63,TRUE,17.714285714285715,448,110.71428571428572,0,3,1,44,12
TP Visee ,NED,2015,2021,31,31,0,496,78,FALSE,16,339,146.3126843657817,0,3,5,68,17
Aarif Sheikh ,NEP,2018,2024,41,32,6,494,39,TRUE,19,454,108.81057268722468,0,0,3,47,10
ZE Green ,Namibia,2019,2024,61,42,9,494,52,TRUE,14.969696969696969,479,103.13152400835072,0,1,4,44,9
Shafiqullah ,Afghanistan,2010,2019,46,42,12,494,51,TRUE,16.466666666666665,340,145.2941176470588,0,1,5,35,31
M Simpson-Parker ,Aut,2019,2024,37,30,2,494,65,TRUE,17.642857142857142,488,101.22950819672131,0,3,4,42,10
A Dizija ,SRB,2022,2024,25,24,0,493,92,FALSE,20.541666666666668,454,108.59030837004404,0,4,3,45,17
RE van der Merwe ,NED/SA,2009,2024,60,40,18,493,75,TRUE,22.40909090909091,384,128.38541666666669,0,2,7,38,14
C Chatphaisan ,THA,2022,2024,35,33,3,492,70,TRUE,16.4,470,104.68085106382978,0,2,7,47,12
DK Kesuma ,INA,2023,2024,27,25,1,492,117,TRUE,20.5,423,116.31205673758865,1,0,0,56,19
JO Holder ,West Indies,2014,2024,63,44,14,491,38,FALSE,16.366666666666667,380,129.21052631578945,0,0,7,30,27
Mohammad Nadeem ,OMA,2015,2024,54,37,9,490,77,TRUE,17.5,443,110.60948081264108,0,1,1,31,16
MJ Clarke ,Australia,2005,2010,34,28,5,488,67,FALSE,21.217391304347824,473,103.17124735729386,0,1,2,29,10
AV Lazarus ,THA,2024,2024,21,20,4,488,95,FALSE,30.5,405,120.49382716049384,0,4,0,37,22
AE Paraam ,SGP,2019,2024,17,15,5,485,100,TRUE,48.5,341,142.22873900293257,1,3,1,47,16
G Burrows ,IOM,2020,2024,21,20,5,484,69,TRUE,32.266666666666666,432,112.03703703703705,0,4,2,39,10
