Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
S Weerakoon,Sri Lanka,2012,2012,2,1,0,49,NA,FALSE,49,0,60,0,0,0,0,0
S Weleilakeba ,Fiji,2022,2022,3,1,0,8,8,FALSE,8,3,266.66666666666663,0,0,0,0,1
S Wettimuny,Sri Lanka,1982,1987,35,6,0,70,NA,FALSE,70,0,57,0,0,0,0,0
S Wettimuny ,Sri Lanka,1982,1987,23,43,1,1221,190,FALSE,29.071428571428573,0,NA,2,6,5,0,0
S Wickramasekara ,CZK-R,2019,2023,34,33,6,748,104,TRUE,27.703703703703702,499,149.8997995991984,1,6,3,55,46
S Williams ,Sri LankaE,2021,2022,11,7,5,33,22,TRUE,16.5,42,78.57142857142857,0,0,0,3,0
S Yeshey ,BHU,2022,2024,23,12,4,27,11,TRUE,3.375,51,52.94117647058824,0,0,4,2,0
S Young ,Australia,1997,1997,1,2,1,4,4,TRUE,4,0,NA,0,0,1,0,0
S Zargar ,Mex,2019,2019,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
S di Bartolomeo ,ITA,2023,2024,7,1,1,2,2,TRUE,Inf,2,100,0,0,0,0,0
S van Zyl ,South Africa,2014,2016,12,17,2,395,101,TRUE,26.333333333333332,0,NA,1,0,2,0,0
S von Berg ,South Africa,2024,2024,1,2,0,40,38,FALSE,20,0,NA,0,0,0,0,0
SA Abbott,Australia,2014,2024,26,26,0,1142,NA,FALSE,39.37931034482759,0,41.13793103448276,0,0,0,0,0
SA Abbott ,Australia,2014,2024,20,7,2,25,12,TRUE,5,27,92.5925925925926,0,0,2,1,1
SA Ahmad ,DEN,2019,2024,33,29,4,574,66,FALSE,22.96,543,105.70902394106814,0,3,1,53,11
SA Ankola,India,1989,1997,20,20,0,615,NA,FALSE,47.30769230769231,0,62.07692307692308,0,0,0,0,0
SA Ankola ,India,1989,1989,1,1,0,6,6,FALSE,6,0,NA,0,0,0,0,0
SA Banerjee ,India,1948,1949,1,1,0,0,0,FALSE,0,0,NA,0,0,1,0,0
SA Britton,Ireland,2009,2009,1,1,0,37,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SA Durani ,India,1960,1973,29,50,2,1202,104,FALSE,25.041666666666668,0,NA,1,7,4,0,0
SA Edwards,NED,2018,2024,59,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SA Edwards ,NED,2018,2024,71,63,16,1021,99,FALSE,21.72340425531915,811,125.89395807644883,0,2,3,86,24
SA Engelbrecht,NED,2023,2024,12,1,0,17,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SA Engelbrecht ,NED,2024,2024,12,10,1,280,75,FALSE,31.11111111111111,211,132.70142180094786,0,1,1,21,12
SA Jayasinghe,Sri Lanka,1979,1979,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SA Jumbe ,TAN,2021,2024,56,42,11,444,76,TRUE,14.32258064516129,414,107.24637681159422,0,1,5,33,20
SA Mohandas ,HUN,2021,2024,22,12,8,66,26,TRUE,16.5,72,91.66666666666666,0,0,3,4,0
SA Muller ,Australia,1999,1999,2,2,2,6,6,TRUE,Inf,0,NA,0,0,0,0,0
SA Okpe ,NGA,2019,2024,46,29,8,246,29,FALSE,11.714285714285714,300,82,0,0,2,13,8
SA Thomson,New Zealand,1990,1996,56,51,0,1602,NA,FALSE,38.142857142857146,0,50.5,0,0,0,0,0
SA Thomson ,New Zealand,1990,1995,19,35,4,958,120,TRUE,30.903225806451612,0,NA,1,5,3,0,0
SA Wijeyeratne,Canada,2023,2024,10,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SA Wijeyeratne ,Canada,2019,2024,17,13,1,261,56,FALSE,21.75,214,121.96261682242991,0,3,2,38,2
SA Yadav,India,2021,2023,37,1,0,17,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SA Yadav ,India,2021,2024,79,75,11,2578,117,FALSE,24.396825396825395,1531,167.86414108425865,4,21,3,233,145
SAR Silva,Sri Lanka,1984,1985,20,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SAR Silva ,Sri Lanka,1983,1988,9,16,2,353,111,FALSE,25.214285714285715,0,NA,2,0,1,0,0
SB Bangar,India,2002,2004,15,14,0,384,NA,FALSE,54.857142857142854,0,63.142857142857146,0,0,0,0,0
SB Bangar ,India,2001,2002,12,18,2,470,100,TRUE,29.375,0,NA,1,3,2,0,0
SB Doull,New Zealand,1992,2000,42,42,0,1459,NA,FALSE,40.52777777777778,0,48.47222222222222,0,0,0,0,0
SB Doull ,New Zealand,1992,2000,32,50,11,570,46,FALSE,14.615384615384615,0,NA,0,0,10,0,0
SB Joshi,India,1996,2001,69,67,0,2509,NA,FALSE,36.36231884057971,0,49.072463768115945,0,0,0,0,0
SB Joshi ,India,1996,2000,15,19,2,352,92,FALSE,20.705882352941178,0,NA,0,1,2,0,0
SB Lama,Hong Kong,2004,2004,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SB O'Connor,New Zealand,1997,2000,38,38,0,1396,NA,FALSE,30.347826086956523,0,32.32608695652174,0,0,0,0,0
SB O'Connor ,New Zealand,1997,2001,19,27,9,103,20,FALSE,5.722222222222222,0,NA,0,0,4,0,0
SB Smith,Australia,1983,1985,28,2,0,5,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SB Smith ,Australia,1984,1984,3,5,0,41,12,FALSE,8.2,0,NA,0,0,0,0,0
SB Styris,New Zealand,1999,2011,188,161,0,4839,NA,FALSE,35.32116788321168,0,44.627737226277375,0,0,0,0,0
SB Styris ,New Zealand,2002,2010,60,77,6,2164,170,FALSE,28.726430976430976,483,119.6687370600414,5,7,5,40,25
SB Wagh ,Mex,2024,2024,5,5,0,59,20,FALSE,11.8,94,62.76595744680851,0,0,0,2,1
SC Cook ,South Africa,2016,2017,11,19,0,632,117,FALSE,33.26315789473684,0,NA,3,2,3,0,0
SC Ganguly ,India,1996,2008,113,188,17,7212,239,FALSE,42.175438596491226,0,NA,16,35,13,0,0
SC Ganguly (Asia/IND),NA,1992,2007,311,171,0,3849,NA,FALSE,38.49,0,45.61,0,0,0,0,0
SC Getkate,Ireland,2019,2021,4,4,0,145,NA,FALSE,20.714285714285715,0,27.428571428571427,0,0,0,0,0
SC Getkate ,Ireland,2019,2022,30,26,3,275,30,FALSE,11.956521739130435,246,111.78861788617887,0,0,1,10,15
SC Griffith ,England,1948,1949,3,5,0,157,140,FALSE,31.4,0,NA,1,0,1,0,0
SC Guillen ,New Zealand/West Indies,1951,1956,8,12,2,202,54,FALSE,20.2,0,NA,0,1,3,0,0
SC Joseph,West Indies,2000,2005,13,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SC Joseph ,West Indies,2004,2007,5,10,0,147,45,FALSE,14.7,0,NA,0,0,1,0,0
SC Kerrigan ,England,2013,2013,1,1,1,1,1,TRUE,Inf,0,NA,0,0,0,0,0
SC Khanna,India,1979,1984,10,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SC Kuggeleijn,New Zealand,2017,2017,2,2,0,58,NA,FALSE,11.6,0,16.8,0,0,0,0,0
SC Kuggeleijn ,New Zealand,2019,2024,21,14,4,171,44,TRUE,17.541666666666668,37,213.51351351351352,0,0,4,5,7
SC Meaker,England,2011,2011,2,2,0,110,NA,FALSE,55,0,57,0,0,0,0,0
SC Meaker ,England,2012,2012,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SC Stayers ,West Indies,1962,1962,4,4,1,58,35,TRUE,19.333333333333332,0,NA,0,0,0,0,0
SC Williams,Zimbabwe,1994,2023,213,129,0,3976,NA,FALSE,38.77108433734939,0,40.86746987951807,0,0,0,0,0
SC Williams ,West Indies,1994,2024,127,161,13,3983,151,TRUE,29.56768077601411,1338,126.38266068759343,5,17,12,161,42
SC van Schalkwyk,United States of America,2024,2024,10,10,0,461,NA,FALSE,28.8125,0,29.625,0,0,0,0,0
SC van Schalkwyk ,United States of America,2024,2024,14,11,6,104,18,FALSE,20.8,88,118.18181818181819,0,0,1,8,3
SCG MacGill,Australia,2000,2000,3,3,0,105,NA,FALSE,17.5,0,30,0,0,0,0,0
SCG MacGill ,Australia,1998,2008,44,47,11,349,43,FALSE,9.694444444444445,0,NA,0,0,12,0,0
SCJ Broad,England,2006,2016,121,121,0,5364,NA,FALSE,30.134831460674157,0,34.32022471910113,0,0,0,0,0
SCJ Broad ,England,2006,2023,223,270,51,3780,169,TRUE,12.707204433497537,118,100,1,13,41,7,3
SD Anurasiri,Sri Lanka,1986,1994,45,43,0,1464,NA,FALSE,45.75,0,65.625,0,0,0,0,0
SD Anurasiri ,Sri Lanka,1986,1998,18,22,5,91,24,FALSE,5.352941176470588,0,NA,0,0,3,0,0
SD Heazlett,Australia,2017,2017,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SD Hope,West Indies,2016,2024,130,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SD Hope ,West Indies,2015,2024,77,109,8,2573,147,TRUE,25.741621376811594,612,138.3986928104575,2,10,5,69,44
SD Jack,South Africa,1994,1995,2,2,0,86,NA,FALSE,28.666666666666668,0,36,0,0,0,0,0
SD Jack ,South Africa,1994,1995,2,2,0,7,7,FALSE,3.5,0,NA,0,0,1,0,0
SD Outerbridge,BER,2006,2009,23,7,0,94,NA,FALSE,94,0,120,0,0,0,0,0
SD Outerbridge ,BER,2008,2008,3,3,1,49,37,TRUE,24.5,51,96.07843137254902,0,0,0,2,1
SD Parry,England,2014,2014,2,2,0,92,NA,FALSE,23,0,28.5,0,0,0,0,0
SD Parry ,England,2014,2015,5,1,0,1,1,FALSE,1,1,100,0,0,0,0,0
SD Robson ,England,2014,2014,7,11,0,336,127,FALSE,30.545454545454547,0,NA,1,1,0,0,0
SD Snooke ,South Africa,1907,1907,1,1,0,0,0,FALSE,0,0,NA,0,0,1,0,0
SD Udal,England,1994,2005,11,11,0,400,NA,FALSE,44.44444444444444,0,68,0,0,0,0,0
SD Udal ,England,2005,2006,4,7,1,109,33,TRUE,18.166666666666668,0,NA,0,0,1,0,0
SD Valjalo ,CRT,2022,2022,5,5,1,42,14,FALSE,10.5,54,77.77777777777779,0,0,0,4,0
SDJJ Dima ,MOZ,2019,2022,15,8,1,23,9,FALSE,3.2857142857142856,56,41.07142857142857,0,0,2,0,0
SE Aquilina ,MLT,2019,2021,16,7,1,54,24,FALSE,9,66,81.81818181818183,0,0,0,4,1
SE Bond,New Zealand,2002,2010,82,80,0,3070,NA,FALSE,20.8843537414966,0,29.217687074829932,0,0,0,0,0
SE Bond ,New Zealand,2001,2010,38,28,10,189,41,TRUE,8.561538461538461,21,100,0,0,3,2,0
SE Findlay,West Indies,2008,2009,9,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SE Findlay ,West Indies,2008,2008,2,2,0,32,19,FALSE,16,31,103.2258064516129,0,0,0,4,0
SE Gregory ,Australia,1890,1912,58,100,7,2282,201,FALSE,24.537634408602152,0,NA,4,8,12,0,0
SE Leluma ,LES,2024,2024,1,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SE Marsh,Australia,2008,2019,73,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SE Marsh ,Australia,2008,2019,53,83,3,2520,182,TRUE,26.266233766233768,248,102.8225806451613,6,10,12,15,10
SE Rutherford,West Indies,2023,2024,9,4,0,117,NA,FALSE,58.5,0,35.5,0,0,0,0,0
SE Rutherford ,West Indies,2018,2024,28,23,6,428,68,TRUE,25.176470588235293,299,143.1438127090301,0,2,2,26,29
SF Barnes ,England,1901,1914,27,39,9,242,38,TRUE,8.066666666666666,0,NA,0,0,8,0,0
SF Burger,Namibia,2003,2003,2,2,0,67,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SF Burke ,South Africa,1962,1965,2,4,1,42,20,FALSE,14,0,NA,0,0,1,0,0
SF Dukanwala,United Arab Emirates,1996,1996,5,4,0,153,NA,FALSE,25.5,0,33,0,0,0,0,0
SF Graf,Australia,1980,1981,11,10,0,345,NA,FALSE,43.125,0,65.25,0,0,0,0,0
SF Mire,Zimbabwe,2014,2019,47,19,0,515,NA,FALSE,42.916666666666664,0,42.25,0,0,0,0,0
SF Mire ,Zimbabwe,2017,2019,11,12,0,331,94,FALSE,25.5625,196,129.08163265306123,0,2,1,23,13
SF Nhavotso ,MOZ,2021,2021,4,3,0,12,5,FALSE,4,26,46.15384615384615,0,0,0,0,0
SF Rehman ,Pakistan,1958,1958,1,2,0,10,8,FALSE,5,0,NA,0,0,0,0,0
SF Tiai ,Samoa,2019,2024,16,13,2,131,35,FALSE,11.909090909090908,116,112.93103448275863,0,0,2,12,6
SFAF Bacchus,West Indies,1978,1983,29,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SFAF Bacchus ,West Indies,1978,1982,19,30,0,782,250,FALSE,26.066666666666666,0,NA,1,3,7,0,0
SG Barnes ,Australia,1938,1948,13,19,2,1072,234,FALSE,63.05882352941177,0,NA,3,5,1,0,0
SG Borthwick,England,2011,2011,2,2,0,72,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SG Borthwick ,England,2011,2014,2,3,0,19,14,FALSE,8.25,16,87.5,0,0,0,2,0
SG Davies,Zimbabwe,1996,1996,4,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SG Diaby ,Mali,2022,2023,9,7,3,51,41,TRUE,12.75,48,106.25,0,0,2,2,3
SG Gedye ,New Zealand,1964,1965,4,8,0,193,55,FALSE,24.125,0,NA,0,2,0,0,0
SG Law,Australia,1994,1999,54,25,0,635,NA,FALSE,52.916666666666664,0,67.25,0,0,0,0,0
SG Law ,Australia,1995,1995,1,1,1,54,54,TRUE,Inf,0,NA,0,1,0,0,0
SG Mangela ,UGA,2024,2024,2,2,0,38,36,FALSE,19,35,108.57142857142857,0,0,0,3,1
SG Peall,Zimbabwe,1992,1996,21,19,0,678,NA,FALSE,84.75,0,112.5,0,0,0,0,0
SG Peall ,Zimbabwe,1993,1994,4,6,2,60,30,FALSE,15,0,NA,0,0,2,0,0
SG Shinde ,India,1946,2022,8,12,5,91,14,FALSE,10.083333333333332,16,37.5,0,0,0,0,0
SG Whittingham,Scotland,2017,2019,5,5,0,224,NA,FALSE,28,0,31.375,0,0,0,0,0
SG Whittingham ,Scotland,2018,2018,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SH Cook ,Australia,1997,1997,2,2,2,3,3,TRUE,Inf,0,NA,0,0,0,0,0
SH Curnow ,South Africa,1930,1932,7,14,0,168,47,FALSE,12,0,NA,0,0,0,0,0
SH Emery ,Australia,1912,1912,4,2,0,6,5,FALSE,3,0,NA,0,0,0,0,0
SH Johnson,Australia,2023,2024,2,2,0,89,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SH Johnson ,Australia,2023,2024,8,1,0,0,0,FALSE,0,1,0,0,0,1,0,0
SH Lewis,West Indies,2022,2022,1,1,0,67,NA,FALSE,22.333333333333332,0,19.666666666666668,0,0,0,0,0
SH Lewis ,West Indies,2018,2018,2,4,0,24,20,FALSE,6,0,NA,0,0,2,0,0
SH Obed ,VAN,2019,2024,26,17,7,90,21,TRUE,9,106,84.90566037735849,0,0,1,5,2
SHA Rance,New Zealand,2017,2017,2,2,0,110,NA,FALSE,110,0,105,0,0,0,0,0
SHA Rance ,New Zealand,2017,2019,8,3,0,10,8,FALSE,3.3333333333333335,21,47.61904761904761,0,0,0,0,0
SHM Colah ,India,1932,1933,2,4,0,69,31,FALSE,17.25,0,NA,0,0,0,0,0
SHT Kandamby,Sri Lanka,2004,2014,39,9,0,173,NA,FALSE,86.5,0,87,0,0,0,0,0
SHT Kandamby ,Sri Lanka,2008,2011,5,4,0,13,10,FALSE,3.25,21,61.904761904761905,0,0,1,0,0
SHU Karnain,Sri Lanka,1984,1990,19,14,0,505,NA,FALSE,31.5625,0,39.6875,0,0,0,0,0
SI Kamea,Papau New Guinea,2022,2023,22,21,0,868,NA,FALSE,26.303030303030305,0,30.303030303030305,0,0,0,0,0
SI Kamea ,Papau New Guinea,2022,2024,19,8,4,8,2,TRUE,2,19,42.10526315789473,0,0,2,0,0
SI Mahmood,England,2004,2009,26,25,0,1169,NA,FALSE,38.96666666666667,0,39.9,0,0,0,0,0
SI Mahmood ,England,2006,2009,12,13,3,82,34,TRUE,Inf,2,50,0,0,3,0,0
SI Runsewe ,NGA,2019,2024,41,40,6,741,80,FALSE,21.794117647058822,679,109.13107511045655,0,5,2,74,7
SI de Saram,Sri Lanka,1999,2001,15,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SI de Saram ,Sri Lanka,1999,2009,5,5,0,117,39,FALSE,23.4,0,NA,0,0,0,0,0
SJ Baard,Namibia,2019,2022,19,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ Baard ,Namibia,2019,2022,28,28,3,714,92,FALSE,28.56,632,112.9746835443038,0,5,1,61,18
SJ Benn,West Indies,2008,2016,47,46,0,1913,NA,FALSE,49.05128205128205,0,61.205128205128204,0,0,0,0,0
SJ Benn ,West Indies,2008,2016,50,46,9,523,42,TRUE,13.313725490196079,42,88.09523809523809,0,0,8,5,1
SJ Cameron,Scotland,2018,2018,2,2,0,123,NA,FALSE,41,0,36.333333333333336,0,0,0,0,0
SJ Chalmers,Scotland,2009,2009,2,2,0,49,NA,FALSE,49,0,60,0,0,0,0,0
SJ Cook,South Africa,1991,1993,4,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ Cook ,South Africa,1992,1993,3,6,0,107,43,FALSE,17.833333333333332,0,NA,0,0,1,0,0
SJ Cotter ,Samoa,2019,2024,16,16,1,274,51,FALSE,18.266666666666666,265,103.39622641509433,0,1,2,30,5
SJ Erwee ,South Africa,2022,2023,10,19,1,479,108,FALSE,26.61111111111111,0,NA,1,1,2,0,0
SJ Harmison,England,2002,2009,58,57,0,2481,NA,FALSE,32.64473684210526,0,38.14473684210526,0,0,0,0,0
SJ Harmison ,England/ICC World XI,2002,2009,65,86,23,743,49,TRUE,11.793650793650794,0,NA,0,0,21,0,0
SJ Hughes-Pinan ,ESP,2024,2024,4,2,2,7,6,TRUE,Inf,11,63.63636363636363,0,0,0,1,0
SJ Massiah,United States of America,2004,2004,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ McCabe ,Australia,1930,1938,39,62,5,2748,232,FALSE,48.21052631578947,0,NA,6,13,4,0,0
SJ Modani,United States of America,2021,2024,34,2,0,6,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SJ Modani ,United States of America,2021,2022,5,4,1,93,50,FALSE,31,68,136.76470588235296,0,1,0,5,3
SJ Myburgh,NED,2011,2022,22,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ Myburgh ,NED,2012,2022,45,44,2,915,71,TRUE,21.785714285714285,799,114.51814768460575,0,5,8,100,28
SJ Palframan,South Africa,1996,1996,7,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ Patel ,CZK-R,2021,2022,10,4,1,2,2,TRUE,0.6666666666666666,11,18.181818181818183,0,0,3,0,0
SJ Pegler ,South Africa,1910,1924,16,28,5,356,35,TRUE,15.478260869565217,0,NA,0,0,6,0,0
SJ Rhodes,England,1989,1995,9,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ Rhodes ,England,1994,1995,11,17,5,294,65,TRUE,24.5,0,NA,0,1,1,0,0
SJ Rixon,Australia,1978,1985,6,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJ Rixon ,Australia,1977,1985,13,24,3,394,54,FALSE,18.761904761904763,0,NA,0,2,4,0,0
SJ Roberts,New Zealand,1990,1990,2,2,0,47,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SJ Snooke ,South Africa,1906,1923,26,46,1,1008,103,FALSE,22.4,0,NA,1,5,1,0,0
SJ Staples ,England,1928,1928,3,5,0,65,39,FALSE,13,0,NA,0,0,0,0,0
SJ Swanepoel,Namibia,2003,2003,5,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SJE Brown ,England,1996,1996,1,2,1,11,10,TRUE,11,0,NA,0,0,0,0,0
SJE Loxton ,Australia,1948,1951,12,15,0,554,101,FALSE,36.93333333333333,0,NA,1,3,1,0,0
SJS Smith ,Scotland,2010,2012,5,4,1,21,9,FALSE,7,40,52.5,0,0,1,1,0
SK Atai,Papau New Guinea,2019,2022,15,2,0,35,NA,FALSE,Inf,0,Inf,0,0,0,0,0
SK Atai ,Papau New Guinea,2019,2022,18,12,3,64,28,TRUE,7.111111111111111,60,106.66666666666667,0,0,4,5,1
SK Coen ,South Africa,1927,1928,2,4,2,101,41,TRUE,50.5,0,NA,0,0,0,0,0
SK Gupta,Kenya,1996,2001,10,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SK Patel,United States of America,2024,2024,8,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SK Patel ,United States of America,2024,2024,2,2,0,35,24,FALSE,17.5,37,94.5945945945946,0,0,0,2,0
SK Raina,India,2005,2018,226,101,0,1811,NA,FALSE,50.30555555555556,0,59.05555555555556,0,0,0,0,0
SK Raina ,India,2006,2018,96,97,13,2373,120,FALSE,27.83228840125392,1190,134.87394957983193,2,12,11,145,58
SK Ranasinghe,Sri Lanka,1986,1986,4,4,0,96,NA,FALSE,32,0,42,0,0,0,0,0
SK Sharma,India,1988,1990,23,22,0,813,NA,FALSE,36.95454545454545,0,44.5,0,0,0,0,0
SK Sharma ,India,1988,1990,2,3,1,56,38,FALSE,28,0,NA,0,0,1,0,0
SK Springer ,West Indies,2024,2024,2,1,0,7,7,FALSE,7,6,116.66666666666667,0,0,0,1,0
SK Warne ,Australia,1992,2007,145,199,17,3154,99,FALSE,17.32967032967033,0,NA,0,12,34,0,0
SK Warne (AUS/ICC),NA,1993,2005,194,191,0,7541,NA,FALSE,25.737201365187712,0,36.32081911262799,0,0,0,0,0
SKA Awiah ,GHA,2021,2024,40,34,4,559,96,TRUE,18.633333333333333,601,93.0116472545757,0,2,4,52,11
SKDT Madusanka ,SEY,2021,2024,18,16,4,286,50,TRUE,23.833333333333332,322,88.81987577639751,0,1,1,33,4
SKL de Silva,Sri Lanka,1997,1997,11,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SKL de Silva ,Sri Lanka,1997,1997,3,4,2,36,20,TRUE,18,0,NA,0,0,1,0,0
SKR Mallidi ,SWE,2024,2024,3,2,0,13,12,FALSE,6.5,20,65,0,0,0,0,1
SKS Gill ,LUX,2022,2024,29,29,2,657,64,FALSE,24.333333333333332,650,101.07692307692308,0,2,4,57,12
SKW Kelly,BER,2006,2009,10,10,0,371,NA,FALSE,26.5,0,27.785714285714285,0,0,0,0,0
SKW Kelly ,BER,2008,2008,3,2,2,13,11,TRUE,Inf,24,54.166666666666664,0,0,0,0,0
SL Boock,New Zealand,1978,1987,14,13,0,513,NA,FALSE,34.2,0,46.666666666666664,0,0,0,0,0
SL Boock ,New Zealand,1978,1989,30,41,8,207,37,FALSE,6.2727272727272725,0,NA,0,0,10,0,0
SL Campbell,West Indies,1994,2001,90,8,0,170,NA,FALSE,21.25,0,24.5,0,0,0,0,0
SL Campbell ,West Indies,1995,2002,52,93,4,2882,208,FALSE,32.38202247191011,0,NA,4,18,7,0,0
SL Clephane ,CZK-R,2022,2022,2,2,1,1,1,FALSE,1,6,16.666666666666664,0,0,0,0,0
SL Malinga,Sri Lanka,2004,2019,226,220,0,9760,NA,FALSE,28.875739644970412,0,32.35502958579882,0,0,0,0,0
SL Malinga ,Sri Lanka,2004,2020,114,70,25,411,64,FALSE,8.967261904761905,161,84.472049689441,0,1,17,9,5
SL Perera ,GHA,2019,2019,2,2,0,10,7,FALSE,5,23,43.47826086956522,0,0,0,0,0
SL Stewart,New Zealand,2010,2010,4,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SL Watkin,England,1994,1994,4,4,0,193,NA,FALSE,27.571428571428573,0,31.571428571428573,0,0,0,0,0
SL Watkin ,England,1991,1993,3,5,0,25,13,FALSE,5,0,NA,0,0,1,0,0
SLV Raju,India,1990,1996,53,52,0,2014,NA,FALSE,31.96825396825397,0,43.96825396825397,0,0,0,0,0
SLV Raju ,India,1990,2001,28,34,10,240,31,FALSE,10,0,NA,0,0,3,0,0
SM Boland,Australia,2016,2016,14,13,0,725,NA,FALSE,45.3125,0,44.75,0,0,0,0,0
SM Boland ,Australia,2016,2023,13,11,4,47,20,FALSE,6.714285714285714,0,NA,0,0,2,0,0
SM Curran,England,2018,2024,35,35,0,1376,NA,FALSE,41.696969696969695,0,40.15151515151515,0,0,0,0,0
SM Curran ,England,2018,2024,82,72,14,1171,78,FALSE,19.46848484848485,286,124.47552447552448,0,4,7,21,15
SM Davies,England,2009,2011,8,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SM Davies ,England,2009,2011,5,5,0,102,33,FALSE,20.4,82,124.39024390243902,0,0,0,12,0
SM Dhakal ,NEP,2023,2023,2,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SM Ervine,Zimbabwe,2001,2004,42,40,0,1561,NA,FALSE,38.073170731707314,0,40.21951219512195,0,0,0,0,0
SM Ervine ,Zimbabwe,2003,2004,5,8,0,261,86,FALSE,32.625,0,NA,0,3,1,0,0
SM Gavaskar,India,1974,1987,108,4,0,25,NA,FALSE,25,0,20,0,0,0,0,0
SM Gavaskar ,India,1971,1987,125,214,16,10122,236,TRUE,51.121212121212125,0,NA,34,45,12,0,0
SM Harwood,Australia,2009,2009,1,1,0,57,NA,FALSE,28.5,0,30,0,0,0,0,0
SM Harwood ,Australia,2007,2009,3,1,1,0,0,TRUE,NA,0,NA,0,0,0,0,0
SM Katich,Australia,2001,2006,45,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SM Katich ,Australia,2001,2010,59,101,6,4257,157,FALSE,39.766129032258064,47,146.80851063829786,10,25,4,8,2
SM Nash ,Samoa,2024,2024,6,4,1,23,16,FALSE,7.666666666666667,31,74.19354838709677,0,0,1,3,0
SM Nurse ,West Indies,1960,1969,29,54,1,2523,258,FALSE,47.60377358490566,0,NA,6,10,3,0,0
SM Patil,India,1980,1986,45,20,0,589,NA,FALSE,39.266666666666666,0,57.6,0,0,0,0,0
SM Patil ,India,1980,1984,29,47,4,1588,174,FALSE,36.93023255813954,0,NA,4,7,4,0,0
SM Pollock ,South Africa,1995,2008,120,165,41,3867,111,TRUE,22.3009768009768,70,122.85714285714286,2,16,12,4,4
SM Pollock (Afr/ICC/SA),NA,1996,2008,303,297,0,9631,NA,FALSE,24.506361323155215,0,39.979643765903305,0,0,0,0,0
SM Sharif,Scotland,2011,2024,82,81,0,3166,NA,FALSE,31.03921568627451,0,37.42156862745098,0,0,0,0,0
SM Sharif ,Scotland,2012,2024,69,30,17,179,26,FALSE,13.76923076923077,161,111.18012422360249,0,0,3,10,5
SM Sharma,United Arab Emirates,2023,2024,10,10,0,323,NA,FALSE,29.363636363636363,0,31.09090909090909,0,0,0,0,0
SM Sharma ,United Arab Emirates,2021,2023,4,1,1,2,2,TRUE,Inf,2,100,0,0,0,0,0
SM Tupou ,Fiji,2022,2023,9,9,0,149,35,FALSE,16.555555555555557,153,97.38562091503267,0,0,0,12,6
SM Warnakulasuriya ,Fran,2023,2023,8,4,1,24,10,FALSE,8,25,96,0,0,1,1,0
SM Warnapura,Sri Lanka,2007,2008,3,0,0,0,NA,FALSE,NA,0,NA,0,0,0,0,0
SM Warnapura ,Sri Lanka,2007,2009,14,24,1,821,120,FALSE,35.69565217391305,0,NA,2,7,5,0,0
