Player,Country,Start,End,Matches,Innings,Dismissals,Caught,CaughtFielder,CaughtBehind,Stumped,MaxDismissalsInnings
Abbas Afridi,Pakistan,2024,2024,13,13,4,4,4,0,0,2
Abbas Ghani,HUN,2023,2024,6,6,8,8,8,0,0,2
Abbas Saad,KSA,2019,2019,2,2,0,0,0,0,0,0
Abdul Bashir,GER,2023,2023,1,1,0,0,0,0,0,0
Abdul Hai Muhammad,Belg,2024,2024,3,3,0,0,0,0,0,0
Abdul Hashmi,DEN,2019,2024,23,21,17,11,0,11,6,3
Abdul Jabbar,Canada,2007,2007,2,2,1,1,1,0,0,1
Abdul Kadir,Pakistan,1964,1965,4,8,1,0,0,0,1,1
Abdul Majid,BHR,2023,2024,25,25,5,5,5,0,0,1
Abdul Majid Malik,BHR,2020,2024,9,9,0,0,0,0,0,0
Abdul Malik (1),Afghanistan,2021,2024,3,5,4,4,4,0,0,2
Abdul Naser Baluch,SWE,2023,2024,8,8,1,1,1,0,0,1
Abdul Qadir,Pakistan,1977,1993,171,219,36,36,36,0,0,2
Abdul Rahman,Afghanistan,2019,2023,17,17,5,5,5,0,0,1
Abdul Rashid,Belg,2019,2021,2,2,0,0,0,0,0,0
Abdul Razzaq,Pakistan,1999,2013,78,117,17,17,17,0,0,2
Abdul Razzaq (Asia/Pak),NA,1996,2011,265,262,35,35,35,0,0,2
Abdul Rehman,United Arab Emirates,2004,2004,1,1,0,0,0,0,0,0
Abdul Samad,Japan,2024,2024,4,4,1,1,1,0,0,1
Abdul Shakoor,United Arab Emirates,2015,2023,28,28,18,12,5,7,6,3
Abdul Stanikzai,GER,2022,2022,5,5,3,3,3,0,0,2
Abdul Waheed,KSA,2020,2024,40,40,17,17,17,0,0,3
Abdul Wahid,KSA,2019,2024,15,15,4,4,4,0,0,1
Abdul Wasi,Afghanistan,2021,2021,1,2,0,0,0,0,0,0
Abdul-Shakoor Rahimzei,GER,2019,2023,26,26,13,13,13,0,0,2
Abduljabar Jabarkhail,Belg,2024,2024,6,6,0,0,0,0,0,0
Abdulla Bhoola,PAN,2023,2023,2,2,0,0,0,0,0,0
Abdulla Popalzae,GRC,2022,2022,1,1,0,0,0,0,0,0
Abdullah Akbarjan,Aut,2019,2024,35,35,15,15,15,0,0,3
Abdullah Jasat,PAN,2021,2023,10,10,0,0,0,0,0,0
Abdullah Khan Lodhi,TKY,2024,2024,4,4,2,1,1,0,1,1
Abdullah Mahmood,DEN,2019,2024,14,14,6,6,6,0,0,1
Abdullah Mazari,Afghanistan,2010,2010,2,2,1,1,1,0,0,1
Abdullah Rana,SUI,2023,2024,8,8,0,0,0,0,0,0
Abdullah Shafique,Pakistan,2020,2024,43,63,26,26,26,0,0,2
Abdullah Shahid,MDV,2022,2022,3,3,1,1,1,0,0,1
Abdullah Sheikh,NOR,2019,2022,5,5,1,1,1,0,0,1
Abdulmalik Jabarkhel,Fran,2022,2022,2,2,0,0,0,0,0,0
Abdur Rahman Sudais,SWE,2023,2024,7,7,3,3,3,0,0,1
Abdur Rauf,Pakistan,2008,2009,8,11,2,2,2,0,0,1
Abdur Razzak,BAN,2004,2018,200,207,46,46,46,0,0,2
Abdur Rehman,Pakistan,2006,2014,61,83,21,21,21,0,0,2
Abhijeet Ahuja,HUN,2021,2023,19,19,6,6,6,0,0,2
Abhilash Patil,Mex,2024,2024,1,1,1,1,1,0,0,1
Abhishek Ahuja,HUN,2022,2024,17,16,20,17,0,17,3,3
Abhishek Sharma,India,2024,2024,12,12,3,3,3,0,0,1
Abid Ali,Pakistan,2019,2021,22,34,9,9,9,0,0,3
Abraash Khan,Canada,2019,2019,7,7,1,1,1,0,0,1
Abrar Ahmed,Pakistan,2022,2024,11,18,3,3,3,0,0,1
Abrar Bilal,Aut,2019,2024,19,19,27,18,0,18,9,4
Absar Khan,DEN,2021,2021,2,2,1,1,1,0,0,1
Abu Hider,BAN,2016,2018,15,14,3,3,3,0,0,1
Abu Jayed,BAN,2018,2021,18,24,2,2,2,0,0,1
Abu Zar,SWE,2023,2023,2,2,0,0,0,0,0,0
Abubacarr Kuyateh,GMB,2022,2024,11,11,2,2,2,0,0,1
Abul Farhad,CZK-R,2022,2024,9,9,2,2,2,0,0,1
Abul Hasan,BAN,2012,2018,15,18,4,4,4,0,0,2
Ac Agar,Australia,2013,2024,76,81,42,42,42,0,0,3
Ac Bannerman,Australia,1879,1893,28,49,21,21,21,0,0,2
Ac Bedade,India,1994,1994,13,12,4,4,4,0,0,1
Ac Botha,Ireland,2006,2011,56,53,19,19,19,0,0,2
Ac Cummins,West Indies,1993,1994,5,9,1,1,1,0,0,1
Ac Cummins (Can/Wi),NA,1991,2007,76,75,14,14,14,0,0,2
Ac Dale,Australia,1997,2000,32,34,11,11,11,0,0,1
Ac Dawson,South Africa,1998,2004,21,23,2,2,2,0,0,1
Ac Douglas,BER,2019,2023,21,21,11,11,11,0,0,3
Ac Evans,Scotland,2009,2023,77,73,20,20,20,0,0,2
Ac Gilchrist,Australia,1999,2008,109,204,433,396,0,396,37,5
Ac Gilchrist (Aus/Icc),NA,1996,2008,287,286,472,417,0,417,55,6
Ac Hudson,South Africa,1991,1998,124,151,54,54,54,0,0,4
Ac Kose,TKY,2019,2019,4,4,0,0,0,0,0,0
Ac Maclaren,England,1894,1909,35,64,29,29,29,0,0,2
Ac Parore,New Zealand,1990,2002,257,316,345,313,8,305,32,5
Ac Smith,England,1962,1963,6,12,20,20,0,20,0,3
Ac Thomas,South Africa,2007,2007,1,1,0,0,0,0,0,0
Ac Valthapa,United Arab Emirates,2023,2024,4,4,4,3,0,3,1,2
Ac Voges,Australia,2007,2016,58,75,25,25,25,0,0,3
Ac Waller,Zimbabwe,1987,1997,41,42,11,11,11,0,0,2
Acb Langton,South Africa,1935,1939,15,23,8,8,8,0,0,1
Acf Stokes,GUE,2019,2022,16,16,7,7,7,0,0,2
Aci Lock,Zimbabwe,1995,1996,9,9,1,1,1,0,0,1
Acl Richards,West Indies,2007,2007,2,2,1,1,1,0,0,1
Acs Pigott,England,1984,1984,1,1,0,0,0,0,0,0
Ad Algar,ESP,2020,2023,6,5,2,2,0,2,0,2
Ad Brown,England,1996,2001,16,16,6,6,6,0,0,2
Ad Fofana,Mali,2024,2024,3,3,0,0,0,0,0,0
Ad Gaekwad,India,1974,1987,55,80,21,21,21,0,0,2
Ad Hales,England,2011,2022,156,163,74,74,74,0,0,2
Ad Mascarenhas,England,2007,2009,34,34,11,11,11,0,0,2
Ad Mathews,Sri Lanka,2008,2024,430,520,156,156,156,0,0,3
Ad Mullally,England,1996,2001,69,83,14,14,14,0,0,2
Ad Nourse,South Africa,1935,1951,34,57,12,12,12,0,0,2
Ad Ogilvie,Australia,1977,1978,5,10,5,5,5,0,0,1
Ad Pougher,England,1892,1892,1,2,2,2,2,0,0,1
Ad Poynter,Ireland,2008,2016,38,35,11,11,11,0,0,2
Ad Russell,West Indies,2010,2024,140,138,33,33,33,0,0,2
Adam Khalaf,MDV,2024,2024,1,1,0,0,0,0,0,0
Adeel Raja,NED,2002,2011,21,21,3,3,3,0,0,1
Adeel Tariq,Aut,2024,2024,2,2,2,2,2,0,0,2
Adel Kolasangiani,Iran,2020,2020,1,1,0,0,0,0,0,0
Adg Matthews,England,1937,1937,1,2,1,1,1,0,0,1
Adg Roberts,New Zealand,1976,1976,8,15,5,5,5,0,0,1
Adhitya Shetty,United Arab Emirates,2023,2023,1,1,1,1,1,0,0,1
Adil Butt,SWZ,2020,2024,19,18,8,8,8,0,0,1
Adil Hanif,BHR,2019,2019,4,4,0,0,0,0,0,0
Adil Khan,GER,2024,2024,1,1,0,0,0,0,0,0
Aditya Panwar,EST,2023,2024,6,6,2,2,2,0,0,1
Adj Pitcher,BER,2007,2007,3,3,0,0,0,0,0,0
Adl Stokoe,IOM,2021,2021,4,4,1,1,1,0,0,1
Adnan Akmal,Pakistan,2010,2014,26,46,80,69,0,69,11,6
Adnan Gondal,PORT,2024,2024,2,2,0,0,0,0,0,0
Adnan Idrees,KUW,2019,2024,38,38,10,10,10,0,0,1
Adnan Ilyas,OMA,2015,2016,12,11,5,5,5,0,0,3
Adnan Mirza,QAT,2023,2024,14,14,5,5,5,0,0,1
Adnan Mufti,United Arab Emirates,2017,2018,19,19,4,4,4,0,0,1
Adnan Razzaq,Belg,2021,2024,10,10,2,2,2,0,0,1
Adnan Syed,FIN,2021,2021,2,2,0,0,0,0,0,0
Adr Campbell,Zimbabwe,1992,2003,248,292,136,136,134,2,0,3
Ads Fletcher,West Indies,2008,2024,83,80,34,29,15,14,5,3
Ae Dick,New Zealand,1961,1965,17,30,51,47,0,47,4,4
Ae Dipper,England,1921,1921,1,2,0,0,0,0,0,0
Ae Fagg,England,1936,1939,5,10,5,5,5,0,0,2
Ae Greenidge,West Indies,1978,1979,7,11,5,5,5,0,0,2
Ae Hall,South Africa,1923,1931,7,14,4,4,4,0,0,1
Ae Isesele,NGA,2022,2023,13,13,3,3,3,0,0,2
Ae Knight,England,1904,1904,3,6,1,1,1,0,0,1
Ae Moss,England,1954,1960,9,17,1,1,1,0,0,1
Ae Ochse,South Africa,1889,1889,2,3,0,0,0,0,0,0
Ae Paraam,SGP,2019,2024,17,17,4,4,4,0,0,1
Ae Relf,England,1903,1914,13,25,14,14,14,0,0,2
Ae Stoddart,England,1888,1898,16,29,6,6,6,0,0,1
Ae Trott (Aus/Eng),NA,1895,1899,5,10,4,4,4,0,0,3
Aee Vogler,South Africa,1906,1911,15,28,20,20,20,0,0,4
Aer Gilligan,England,1922,1925,11,21,3,3,3,0,0,1
Aev Hartkopf,Australia,1925,1925,1,2,0,0,0,0,0,0
Aev Puentes,Chile,2023,2023,2,2,1,1,1,0,0,1
Af Buurman,NED,2007,2011,21,21,22,18,2,16,4,3
Af Giles,England,1997,2006,116,161,55,55,55,0,0,3
Af Ifill,CAY,2019,2023,19,19,7,7,7,0,0,1
Af Kippax,Australia,1925,1934,22,43,13,13,13,0,0,1
Af Lissette,New Zealand,1956,1956,2,2,1,1,1,0,0,1
Af Milne,New Zealand,2010,2024,103,99,34,34,34,0,0,3
Af Rae,West Indies,1948,1953,15,30,10,10,10,0,0,2
Af Sattaur,Canada,2003,2003,3,3,2,2,2,0,0,2
Afa Lilley,England,1896,1909,35,67,92,70,0,70,22,4
Afaq Hussain,Pakistan,1961,1964,2,4,2,2,2,0,0,1
Afg Griffith,West Indies,1996,2000,23,33,10,10,10,0,0,2
Afif Hossain,BAN,2018,2023,100,99,31,31,31,0,0,2
Afif Khattak,SUI,2023,2023,1,1,0,0,0,0,0,0
Afsar Zazai,Afghanistan,2013,2023,31,34,36,31,0,31,5,3
Aftab Ahmed,BAN,2004,2010,112,119,40,40,40,0,0,3
Aftab Ahmed (2),DEN,2019,2021,4,4,0,0,0,0,0,0
Aftab Alam,Afghanistan,2010,2019,39,39,9,9,9,0,0,2
Aftab Baloch,Pakistan,1969,1975,2,4,0,0,0,0,0,0
Aftab Gul,Pakistan,1969,1971,6,11,3,3,3,0,0,1
Aftab Hussain,Hong Kong,2020,2022,10,10,1,1,1,0,0,1
Aftab Kayani,ROM,2020,2022,8,8,2,2,2,0,0,1
Afzaal Haider,Hong Kong,2004,2008,4,4,1,1,1,0,0,1
Ag Achar,SGP,2019,2023,9,9,2,2,2,0,0,1
Ag Archer,England,1899,1899,1,2,0,0,0,0,0,0
Ag Barrett,West Indies,1971,1975,6,10,0,0,0,0,0,0
Ag Chipperfield,Australia,1934,1938,14,26,15,15,15,0,0,3
Ag Cremer,Zimbabwe,2005,2018,144,153,55,55,55,0,0,2
Ag Davies,Scotland,1999,1999,5,5,3,2,0,2,1,2
Ag Fairfax,Australia,1929,1931,10,19,15,15,15,0,0,3
Ag Ganteaume,West Indies,1948,1948,1,2,0,0,0,0,0,0
Ag Huckle,Zimbabwe,1997,1999,27,33,10,10,10,0,0,2
Ag Hurst,Australia,1974,1979,20,29,4,4,4,0,0,1
Ag Kripal Singh,India,1955,1964,14,25,4,4,4,0,0,1
Ag Milkha Singh,India,1960,1961,4,7,2,2,2,0,0,1
Ag Prince,South Africa,2002,2011,67,125,47,47,47,0,0,3
Ag Prince (Afr/Sa),NA,2002,2007,52,51,26,26,26,0,0,4
Ag Puttick,South Africa,2005,2005,1,1,1,1,1,0,0,1
Ag Roe,Chile,2023,2023,2,2,0,0,0,0,0,0
Ag Steel,England,1880,1888,13,24,5,5,5,0,0,1
Ag Weligamage,HUN,2021,2022,14,14,4,4,4,0,0,2
Ag Wharf,England,2004,2005,13,13,1,1,1,0,0,1
Agd Wickremasinghe,Sri Lanka,1989,1993,7,10,16,11,0,11,5,3
Agha Saadat Ali,Pakistan,1955,1955,1,2,3,3,3,0,0,2
Agha Salman,Pakistan,2022,2024,44,60,36,36,36,0,0,3
Agha Zahid,Pakistan,1975,1975,1,2,0,0,0,0,0,0
Agr Loudon,England,2006,2006,1,1,0,0,0,0,0,0
Ags Gous,United States of America,2024,2024,28,28,7,6,3,3,1,2
Ah Bakewell,England,1931,1935,6,12,3,3,3,0,0,2
Ah Gray,West Indies,1985,1991,30,35,9,9,9,0,0,3
Ah Jarvis,Australia,1885,1895,11,19,18,9,1,8,9,3
Ah Jones,New Zealand,1987,1995,126,149,48,48,48,0,0,2
Ah Kardar (Ind/Pak),NA,1946,1958,26,45,16,16,16,0,0,2
Ah Mckinnon,South Africa,1960,1967,8,16,1,1,1,0,0,1
Ah Omarshah,Zimbabwe,1983,1996,31,33,6,6,6,0,0,2
Ahc Cooper,South Africa,1913,1913,1,1,1,1,1,0,0,1
Ahh Gilligan,England,1930,1930,4,6,0,0,0,0,0,0
Ahmad Khalid Ahmadzai,Belg,2022,2024,6,6,2,2,2,0,0,1
Ahmad Ramdoni,INA,2022,2024,47,47,40,31,0,31,9,3
Ahmad Raza,KSA,2024,2024,2,2,0,0,0,0,0,0
Ahmadi Ravat,PAN,2023,2023,2,2,0,0,0,0,0,0
Ahmadschah Ahmadzai,GER,2021,2021,1,1,1,1,1,0,0,1
Ahmadullah Shinwari,NOR,2021,2024,11,11,4,4,4,0,0,3
Ahmed Baladraf,KSA,2023,2023,9,9,2,2,2,0,0,1
Ahmed Faiz,MAS,2019,2024,81,79,24,24,24,0,0,2
Ahmed Hassan,SUI,2019,2024,32,32,17,17,4,13,0,3
Ahmed Kamal,BAN,1999,1999,1,1,0,0,0,0,0,0
Ahmed Raid,MDV,2020,2020,1,1,0,0,0,0,0,0
Ahmed Raza,United Arab Emirates,2014,2022,108,108,45,45,45,0,0,3
Ahmed Shah,Afghanistan,2009,2009,1,1,0,0,0,0,0,0
Ahmed Shehzad,Pakistan,2009,2019,153,165,46,46,46,0,0,2
Ahmed Wardak,GER,2019,2024,13,13,1,1,1,0,0,1
Ahmer Bin,BHR,2022,2024,36,35,13,13,4,9,0,3
Ahp Scott,West Indies,1953,1953,1,2,0,0,0,0,0,0
Ahsan Abbasi,Hong Kong,2019,2019,6,6,0,0,0,0,0,0
Ahsan Ali,Pakistan,2020,2020,2,2,0,0,0,0,0,0
Ahsan Khan,BUL,2021,2022,12,12,1,1,1,0,0,1
Ahsan Malik,NED,2011,2017,43,42,17,17,17,0,0,2
Ahsan Ul Haq,KUW,2023,2023,3,3,0,0,0,0,0,0
Ahsan Yousuf,Aut,2022,2022,3,3,0,0,0,0,0,0
Ai Kallicharran,West Indies,1972,1981,97,155,59,59,59,0,0,2
Ai Taylor,South Africa,1956,1956,1,2,0,0,0,0,0,0
Aic Dodemaide,Australia,1987,1993,34,41,13,13,13,0,0,2
Aijaz Ali,United States of America,2004,2004,2,2,1,1,1,0,0,1
Ainool Hafizs,MAS,2019,2024,46,46,27,16,3,13,11,3
Ainool Haqqiem,MAS,2019,2019,4,4,3,1,0,1,2,2
Aizaz Cheema,Pakistan,2011,2012,26,33,3,3,3,0,0,1
Aizaz Khan,Hong Kong,2014,2024,104,103,24,24,24,0,0,2
Aj Ayannaike,NGA,2019,2021,20,20,9,8,3,5,1,3
Aj Bell,South Africa,1929,1935,16,27,6,6,6,0,0,1
Aj Bichel,Australia,1997,2004,86,104,35,35,35,0,0,2
Aj Burger,Namibia,2003,2003,6,6,0,0,0,0,0,0
Aj Doolan,Australia,2014,2014,4,8,4,4,4,0,0,2
Aj Evans,England,1921,1921,1,2,0,0,0,0,0,0
Aj Finch,Australia,2011,2022,254,258,128,128,128,0,0,4
Aj Fothergill,England,1889,1889,2,4,0,0,0,0,0,0
Aj Hall,South Africa,1999,2007,111,128,45,45,45,0,0,2
Aj Hollioake,England,1996,1999,39,41,17,17,17,0,0,3
Aj Hosein,West Indies,2021,2024,103,99,32,32,32,0,0,2
Aj Ireland,Zimbabwe,2005,2007,27,27,2,2,2,0,0,1
Aj Jabiri,TAN,2022,2024,18,16,7,7,7,0,0,2
Aj Lamb,England,1982,1992,201,268,106,106,106,0,0,4
Aj Mackay,Zimbabwe,2001,2001,3,3,1,1,1,0,0,1
Aj Mckay,New Zealand,2010,2012,22,22,3,3,3,0,0,1
Aj Michael,Samoa,2019,2022,10,10,3,3,3,0,0,2
Aj Mosca,ITA,2022,2024,13,13,8,8,8,0,0,2
Aj Parmar,NOR,2024,2024,8,8,4,4,4,0,0,1
Aj Penn,New Zealand,1997,2001,5,5,1,1,1,0,0,1
Aj Pithey,South Africa,1957,1965,17,32,3,3,3,0,0,1
Aj Pycroft,Zimbabwe,1983,1992,23,25,8,8,8,0,0,2
Aj Redmond,New Zealand,2008,2013,21,25,11,11,11,0,0,2
Aj Richardson,Australia,1924,1926,9,14,1,1,1,0,0,1
Aj Staal,NED,2019,2021,14,14,0,0,0,0,0,0
Aj Stewart,England,1989,2003,303,400,451,422,47,375,29,6
Aj Strauss,England,2003,2012,231,320,179,179,179,0,0,3
Aj Traicos,Zimbabwe,1983,1993,27,27,3,3,3,0,0,1
Aj Traicos (Sa/Zim),NA,1970,1993,7,12,8,8,8,0,0,4
Aj Tudor,England,1998,2002,13,20,4,4,4,0,0,2
Aj Turner,Australia,2017,2023,28,28,11,11,11,0,0,1
Aj Tye,Australia,2016,2021,39,38,11,11,11,0,0,2
Aj Watkins,England,1948,1952,15,26,17,17,17,0,0,3
Aj Webbe,England,1879,1879,1,2,2,2,2,0,0,2
Aj Woodcock,Australia,1974,1974,2,3,1,1,1,0,0,1
Aja Samuels,COK,2024,2024,6,6,2,2,2,0,0,1
Ajl Hill,England,1896,1896,3,6,1,1,1,0,0,1
Ajw Mcintyre,England,1950,1955,3,5,8,8,1,7,0,3
Ajy Hopkins,Australia,1902,1909,20,38,11,11,11,0,0,2
Ak Davidson,Australia,1953,1963,44,85,42,42,42,0,0,4
Ak Kitchen,New Zealand,2017,2018,5,4,3,3,3,0,0,2
Ak Kuruppuarachchi,Sri Lanka,1986,1987,2,3,0,0,0,0,0,0
Ak Mandal,NEP,2015,2015,2,2,1,1,1,0,0,1
Ak Markram,South Africa,2017,2024,169,205,110,110,110,0,0,4
Ak Mohan,FIN,2019,2023,25,25,17,15,6,9,2,3
Ak Muslar,Blz,2019,2021,9,9,4,1,1,0,3,1
Ak Patel,India,1984,1985,8,7,1,1,1,0,0,1
Ak Perera,Sri Lanka,2013,2019,12,12,2,2,2,0,0,1
Ak Roy,India,1969,1969,4,8,0,0,0,0,0,0
Ak Sah,NEP,2018,2024,28,27,17,17,14,3,0,3
Ak Sengupta,India,1959,1959,1,2,0,0,0,0,0,0
Ak Sharma,India,1988,1993,32,33,7,7,7,0,0,2
Ak Zesers,Australia,1987,1987,2,2,1,1,1,0,0,1
Akash Babu,QAT,2022,2022,7,7,1,1,1,0,0,1
Akash Deep,India,2024,2024,5,10,1,1,1,0,0,1
Akbar Khan,Hong Kong,2023,2023,7,7,3,3,3,0,0,1
Akeem Jordan,West Indies,2023,2023,2,2,2,2,2,0,0,2
Akhil Anil,TAN,2022,2024,27,26,6,6,6,0,0,1
Akhil Arjunan,FIN,2023,2024,10,10,1,1,1,0,0,1
Akhil Kumar,Canada,2024,2024,9,9,2,2,2,0,0,2
Akhtar Sarfraz,Pakistan,1997,1998,4,4,0,0,0,0,0,0
Akif Raja,United Arab Emirates,2021,2024,23,23,4,4,4,0,0,1
Akram Khan,BAN,1988,2003,52,55,11,11,11,0,0,2
Akram Raza,Pakistan,1989,1995,58,64,27,27,27,0,0,2
Akramullah Malikzada,HUN,2022,2022,5,4,1,1,1,0,0,1
Akshay Homraj,United States of America,2019,2020,8,8,12,12,0,12,0,4
Al Apte,India,1959,1959,1,1,0,0,0,0,0,0
Al Hassett,Australia,1938,1953,43,82,30,30,30,0,0,2
Al Kandappah,Canada,2007,2007,2,2,0,0,0,0,0,0
Al Kerai,Sri LankaE,2021,2021,9,9,5,5,5,0,0,3
Al Leutogi,Samoa,2023,2023,2,2,0,0,0,0,0,0
Al Logie,West Indies,1981,1993,210,256,118,118,118,0,0,4
Al Mann,Australia,1977,1978,4,7,2,2,2,0,0,1
Al Ochse,South Africa,1928,1929,3,6,1,1,1,0,0,1
Al Padmore,West Indies,1976,1976,2,4,0,0,0,0,0,0
Al Phehlukwayo,South Africa,2016,2024,129,131,28,28,28,0,0,2
Al Sahariar,BAN,1999,2003,44,49,17,17,17,0,0,3
Al Stephen,VAN,2019,2024,16,16,3,3,3,0,0,1
Al Thomson,Australia,1970,1971,5,9,0,0,0,0,0,0
Al Valentine,West Indies,1950,1962,36,70,13,13,13,0,0,1
Al Wadekar,India,1966,1974,39,71,47,47,47,0,0,4
Al-Amin Hossain,BAN,2013,2020,53,55,5,5,5,0,0,1
Alam Nakash,SKOR,2022,2024,10,10,4,4,4,0,0,1
Alamgir Kabir,BAN,2002,2004,3,4,0,0,0,0,0,0
Alawi Shukri,United Arab Emirates,2008,2008,1,1,0,0,0,0,0,0
Alexandros Karvelas,GRC,2022,2022,4,4,1,1,1,0,0,1
Alf De Mel,Sri Lanka,1982,1987,74,84,22,22,22,0,0,2
Ali Abbas,KSA,2020,2020,1,1,0,0,0,0,0,0
Ali Asad,United Arab Emirates,2004,2004,2,2,0,0,0,0,0,0
Ali Dawood,BHR,2023,2024,25,25,9,9,9,0,0,3
Ali Farasat,HUN,2022,2024,17,16,0,0,0,0,0,0
Ali Hasan,ITA,2022,2022,6,6,1,1,1,0,0,1
Ali Hussain,ROM,2024,2024,5,5,1,1,1,0,0,1
Ali Hussain Rizvi,Pakistan,1997,1997,1,1,0,0,0,0,0,0
Ali Ivan,MDV,2019,2019,1,1,0,0,0,0,0,0
Ali Khan,United States of America,2019,2024,31,31,4,4,4,0,0,1
Ali Masood,EST,2021,2024,23,23,7,7,7,0,0,2
Ali Mohammadipour,Iran,2020,2020,3,3,0,0,0,0,0,0
Ali Muaaz,GRC,2024,2024,4,4,0,0,0,0,0,0
Ali Naqi,PORT,2019,2019,4,4,0,0,0,0,0,0
Ali Naqvi,Pakistan,1997,1998,5,8,1,1,1,0,0,1
Ali Naseer,United Arab Emirates,2023,2024,49,49,16,16,16,0,0,2
Ali Nayyer,SUI,2021,2024,21,21,8,8,8,0,0,2
Ali Rasool,BUL,2024,2024,4,4,1,1,1,0,0,1
Ali Raza,Belg,2021,2024,25,25,22,19,3,16,3,3
Ali Saleem,NOR,2022,2024,21,21,5,5,5,0,0,2
Ali Waqar,CZK-R,2021,2021,6,6,2,2,2,0,0,1
Ali Yalmaz,HUN,2021,2024,14,13,3,3,3,0,0,1
Ali Zaheer,KUW,2022,2023,6,6,2,2,2,0,0,1
Alimuddin,Pakistan,1954,1962,25,43,8,8,8,0,0,2
Alok Kapali,BAN,2002,2011,93,101,36,36,36,0,0,2
Altaf Gill,SKOR,2024,2024,3,3,4,4,4,0,0,2
Am Bacher,South Africa,1996,2005,32,48,15,15,15,0,0,2
Am Blignaut,Zimbabwe,1999,2010,74,86,24,24,24,0,0,3
Am De Silva,Sri Lanka,1986,1993,7,8,11,8,0,8,3,3
Am Ellis,New Zealand,2012,2013,20,20,3,3,3,0,0,2
Am Fernando,Sri Lanka,2017,2024,41,56,8,8,8,0,0,1
Am Ghazanfar,Afghanistan,2024,2024,8,8,1,1,1,0,0,1
Am Guruge,United Arab Emirates,2014,2015,12,12,2,2,2,0,0,1
Am Hardie,Australia,2023,2024,24,24,8,8,8,0,0,2
Am Kimote,TAN,2021,2024,67,65,25,25,25,0,0,3
Am Matheson,New Zealand,1930,1931,2,3,2,2,2,0,0,2
Am Mccarthy,West Indies,2018,2021,3,3,0,0,0,0,0,0
Am Miller,England,1896,1896,1,2,0,0,0,0,0,0
Am Moir,New Zealand,1951,1959,17,21,2,2,2,0,0,1
Am Nayar,India,2009,2009,3,3,0,0,0,0,0,0
Am Oyede,NGA,2019,2019,8,8,2,2,2,0,0,2
Am Pai,India,1969,1969,1,2,0,0,0,0,0,0
Am Patel,PAN,2023,2023,2,2,0,0,0,0,0,0
Am Phangiso,South Africa,2012,2018,37,37,4,4,4,0,0,1
Am Rahane,India,2011,2023,195,270,166,166,166,0,0,5
Am Rajpurohit,GMB,2024,2024,3,3,2,2,2,0,0,1
Am Salvi,India,2003,2003,4,4,2,2,2,0,0,1
Am Samad,Canada,2003,2010,34,33,10,10,10,0,0,2
Am Smith,England,1997,1997,1,1,0,0,0,0,0,0
Am Stuart,Australia,1997,1997,3,3,2,2,2,0,0,2
Am Tribe,JER,2021,2024,30,30,13,11,9,2,2,3
Amal Jacob,HUN,2024,2024,4,4,0,0,0,0,0,0
Aman Ali,United Arab Emirates,2008,2008,1,1,0,0,0,0,0,0
Aman Desai,SGP,2022,2024,27,27,19,17,1,16,2,2
Amandeep Singh,PORT,2021,2024,17,17,5,5,5,0,0,2
Amar Naeem,Aut,2024,2024,8,8,1,1,1,0,0,1
Amar Sharma,MLT,2020,2023,36,36,9,9,9,0,0,2
Amb Rowan,South Africa,1947,1951,15,28,7,7,7,0,0,2
Ame Roberts,West Indies,1974,1983,103,146,15,15,15,0,0,1
Ameel Mauroof,MDV,2019,2024,30,30,1,1,1,0,0,1
Ameer Hamzah,ESP,2023,2023,4,3,1,1,1,0,0,1
Ameer Saiyed,BOT,2019,2023,16,16,2,2,2,0,0,1
Aminuddin Ramly,MAS,2019,2021,23,22,6,6,6,0,0,2
Aminul Islam,BAN,1988,2021,62,65,19,19,19,0,0,3
Aminul Islam Jnr,BAN,1999,1999,1,1,0,0,0,0,0,0
Aminullah Tanha,NOR,2022,2022,3,3,0,0,0,0,0,0
Amir Ali,OMA,2015,2016,10,9,1,1,1,0,0,1
Amir Elahi (Ind/Pak),NA,1947,1952,6,9,0,0,0,0,0,0
Amir Farooq,QAT,2024,2024,9,9,1,1,1,0,0,1
Amir Hamza,Afghanistan,2012,2023,68,72,13,13,13,0,0,2
Amir Hayat,United Arab Emirates,2018,2019,13,13,4,4,4,0,0,1
Amir Mangal,GER,2019,2020,10,10,3,3,3,0,0,2
Amir Shahzad,KSA,2021,2021,1,1,0,0,0,0,0,0
Amir Sharif,ITA,2021,2021,3,3,3,3,3,0,0,2
Amir Zaib,PORT,2021,2024,23,23,9,9,9,0,0,1
Amj Hilditch,Australia,1979,1985,26,36,14,14,14,0,0,2
Amjad Ali,United Arab Emirates,2008,2015,22,22,13,12,8,4,1,3
Amjad Javed,United Arab Emirates,2008,2017,37,37,12,12,12,0,0,1
Amjad Khan,United Arab Emirates,2015,2016,4,4,2,2,2,0,0,1
Amjad Mahboob,SGP,2019,2023,30,30,6,6,6,0,0,1
Amjad Sher,FIN,2019,2024,33,33,14,14,14,0,0,2
Amjg Amerasinghe,Sri Lanka,1984,1984,2,3,3,3,3,0,0,2
Ammad Uddin,BHR,2019,2021,12,12,0,0,0,0,0,0
Ammar Khalid,Canada,2022,2024,11,11,0,0,0,0,0,0
Ammar Zuhdi Hazalan,MAS,2022,2022,3,3,3,2,0,2,1,2
